id,exp_date,sub_age,sub_sex,aq_score,aq_category,block,trial,action_category,action,angle,recog_acc,recog_rt,conf_choice,conf_rt,recog_corr_box,recog_resp_box,days_elapsed
126a751072e147c94e47d6c16eb5d574,12-Jul-2017,20.7971701,f,26,high symptoms,34,67,simple actions,To Hammer,0,1,3.12445676,0,,3,3,63
126a751072e147c94e47d6c16eb5d574,12-Jul-2017,20.7971701,f,26,high symptoms,34,68,complex actions,To Dance,247,1,6.01415517,1,2.1114534,4,4,63
126a751072e147c94e47d6c16eb5d574,12-Jul-2017,20.7971701,f,26,high symptoms,35,69,simple actions,To Wave,135,1,7.99060384,0,,1,1,63
126a751072e147c94e47d6c16eb5d574,12-Jul-2017,20.7971701,f,26,high symptoms,35,70,complex actions,To Dance,135,1,3.54196397,1,1.24770408,4,4,63
126a751072e147c94e47d6c16eb5d574,12-Jul-2017,20.7971701,f,26,high symptoms,36,71,complex actions,To Get Attention,0,1,5.50705471,1,1.27193075,3,3,63
126a751072e147c94e47d6c16eb5d574,12-Jul-2017,20.7971701,f,26,high symptoms,36,72,simple actions,To Jump,135,0,9.96328384,0,,4,3,63
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,1,1,simple actions,To Kick,180,1,18.73146331,0,,3,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,1,2,complex actions,To Clean,247,0,10.53063373,1,9.64029069,4,2,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,2,3,complex actions,To Hurry up,247,1,16.42867249,0,,3,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,2,4,simple actions,To Kick,247,0,10.91052737,1,2.05861012,2,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,3,5,simple actions,To Kick,0,1,6.21934955,0,,4,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,3,6,complex actions,To Dance,135,0,21.75175983,1,1.36175907,2,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,4,7,simple actions,To Jump,247,0,7.03616354,1,1.88394784,4,1,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,4,8,complex actions,To Hurry up,180,0,8.57472925,0,,4,2,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,5,9,simple actions,To Wave,247,0,11.99792253,0,,1,2,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,5,10,complex actions,To Fight,0,1,11.00231021,1,1.5555995,1,1,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,6,11,simple actions,To Punch,180,0,22.71805916,0,,4,1,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,6,12,complex actions,To Play a Sport,0,0,10.24967619,1,1.34970822,3,1,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,7,13,simple actions,To Lift,135,0,15.90019147,1,1.41014504,3,1,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,7,14,complex actions,To Get Attention,180,1,9.869336,0,,1,1,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,8,15,complex actions,To Argue,0,1,6.06549588,1,1.12489925,4,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,8,16,simple actions,To Hammer,0,0,8.19604681,0,,2,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,9,17,complex actions,To Play an Instrument,0,1,14.83743255,1,2.11187478,3,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,9,18,simple actions,To Jump,135,0,7.46939883,0,,3,1,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,10,19,complex actions,To Fight,247,0,12.78485599,1,1.53861586,2,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,10,20,simple actions,To Point,247,1,9.0689293,0,,1,1,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,11,21,complex actions,To Stretch,247,0,27.67461213,0,,4,2,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,11,22,simple actions,To Push,180,0,10.56634896,1,1.14605016,2,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,12,23,complex actions,To Argue,247,0,19.16194227,0,,2,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,12,24,simple actions,To Wave,0,1,16.98028159,1,2.01010404,4,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,13,25,complex actions,To Argue,180,0,33.55240586,1,1.73103787,1,2,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,13,26,simple actions,To Lift,247,0,11.21042635,0,,3,1,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,14,27,complex actions,To Play a Sport,135,1,13.66285342,0,,3,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,14,28,simple actions,To Punch,135,1,6.95070243,1,1.85099025,4,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,15,29,simple actions,To Point,0,1,11.40562053,1,1.21442204,4,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,15,30,complex actions,To Play a Sport,247,0,9.5070371,0,,2,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,16,31,complex actions,To Dance,0,1,12.9714521,1,2.23796411,4,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,16,32,simple actions,To Grab,135,1,9.64002275,0,,4,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,17,33,simple actions,To Jump,0,1,8.23043513,0,,1,1,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,17,34,complex actions,To Play an Instrument,135,1,13.91200562,1,1.85412098,4,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,18,35,complex actions,To Fight,135,1,9.64617643,1,1.24501705,2,2,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,18,36,simple actions,To Punch,247,1,12.44489061,0,,1,1,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,19,37,simple actions,To Push,0,1,10.1927357,0,,3,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,19,38,complex actions,To Clean,135,1,6.89982235,1,1.90179379,3,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,20,39,complex actions,To Stretch,180,1,10.78551285,0,,3,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,20,40,simple actions,To Lift,0,1,8.06787165,1,1.07358008,3,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,21,41,simple actions,To Hammer,247,1,20.60797896,0,,4,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,21,42,complex actions,To Get Attention,247,0,9.70607386,1,2.36414275,1,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,22,43,simple actions,To Punch,0,0,8.57697523,1,5.8620402,2,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,22,44,complex actions,To Dance,247,1,11.17245195,0,,4,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,23,45,simple actions,To Lift,180,1,13.13213829,0,,4,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,23,46,complex actions,To Play a Sport,180,1,16.63880935,1,1.37415528,4,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,24,47,simple actions,To Point,180,0,21.27652542,0,,4,2,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,24,48,complex actions,To Play an Instrument,247,1,8.40697692,1,1.74841264,1,1,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,25,49,simple actions,To Hammer,135,1,9.68163076,0,,3,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,25,50,complex actions,To Fight,180,0,5.86035957,1,2.84109343,2,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,26,51,simple actions,To Wave,180,0,6.71906754,0,,3,1,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,26,52,complex actions,To Play an Instrument,180,1,4.85307917,1,1.4821866,4,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,27,53,complex actions,To Clean,180,1,3.06207478,1,1.78823266,2,2,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,27,54,simple actions,To Kick,135,1,8.03852347,0,,3,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,28,55,complex actions,To Hurry up,0,1,12.70678219,0,,4,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,28,56,simple actions,To Grab,0,1,10.0894414,1,1.74578478,4,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,29,57,simple actions,To Grab,180,0,7.60115832,0,,2,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,29,58,complex actions,To Hurry up,135,1,6.8622967,1,1.59622025,1,1,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,30,59,simple actions,To Grab,247,0,11.80980901,0,,2,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,30,60,complex actions,To Get Attention,0,1,9.26371168,1,2.67851059,2,2,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,31,61,complex actions,To Stretch,0,1,8.55445034,1,2.72402629,1,1,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,31,62,simple actions,To Point,135,0,13.832531,0,,1,4,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,32,63,complex actions,To Clean,0,1,11.40670195,1,1.44255752,3,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,32,64,simple actions,To Push,135,1,3.97825999,0,,2,2,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,33,65,simple actions,To Jump,180,1,3.88023856,1,2.2081531,3,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,33,66,complex actions,To Get Attention,135,1,4.54484125,0,,3,3,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,34,67,simple actions,To Hammer,180,1,3.58953511,0,,2,2,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,34,68,complex actions,To Argue,135,1,1.77465428,1,2.21344753,2,2,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,35,69,simple actions,To Push,247,1,2.77630104,0,,2,2,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,35,70,complex actions,To Stretch,135,1,2.00297807,1,1.58663843,2,2,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,36,71,simple actions,To Wave,135,1,1.98318178,0,,1,1,59
f6eb4ad474b0c3335c5ac3e40aa7113f,13-Apr-2017,18.84230182,f,25,high symptoms,36,72,complex actions,To Dance,180,1,3.51426779,1,1.06787253,4,4,59
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,1,1,simple actions,To Push,0,1,13.6808497,1,3.57172856,1,1,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,1,2,complex actions,To Stretch,135,0,20.38448651,0,,4,1,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,2,3,complex actions,To Fight,180,1,20.00097758,1,1.46554017,2,2,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,2,4,simple actions,To Kick,0,1,17.08722933,0,,2,2,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,3,5,simple actions,To Hammer,180,0,10.3149232,0,,2,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,3,6,complex actions,To Fight,247,1,15.2535906,1,1.45271367,3,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,4,7,simple actions,To Lift,180,1,13.61979559,1,6.09781997,4,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,4,8,complex actions,To Clean,247,1,20.96667196,0,,3,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,5,9,simple actions,To Point,247,1,14.04320419,0,,1,1,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,5,10,complex actions,To Play a Sport,0,1,17.44368048,1,1.05770076,2,2,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,6,11,complex actions,To Argue,247,1,15.9741895,1,3.30595336,1,1,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,6,12,simple actions,To Punch,180,0,15.44784071,0,,4,2,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,7,13,complex actions,To Clean,0,0,16.58899422,1,2.95175787,3,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,7,14,simple actions,To Push,247,0,18.02866362,0,,3,2,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,8,15,simple actions,To Grab,0,0,26.80056895,0,,2,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,8,16,complex actions,To Dance,180,1,15.16250328,1,1.40402059,1,1,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,9,17,complex actions,To Fight,135,1,15.74786522,1,1.10399696,1,1,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,9,18,simple actions,To Grab,180,0,11.51853824,0,,3,2,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,10,19,complex actions,To Dance,0,1,10.76458181,1,1.49721309,4,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,10,20,simple actions,To Jump,247,0,14.81139717,0,,3,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,11,21,simple actions,To Jump,180,0,9.54909763,0,,2,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,11,22,complex actions,To Play an Instrument,0,1,25.85464931,1,7.19673103,3,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,12,23,complex actions,To Stretch,0,0,35.47134408,0,,1,2,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,12,24,simple actions,To Hammer,135,1,17.77047547,1,2.74187873,3,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,13,25,complex actions,To Play a Sport,180,1,7.8903144,1,1.90244356,2,2,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,13,26,simple actions,To Kick,247,1,8.84184437,0,,2,2,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,14,27,complex actions,To Play a Sport,247,1,6.8055585,1,1.22701853,3,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,14,28,simple actions,To Lift,135,0,13.5388374,0,,1,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,15,29,complex actions,To Argue,135,1,17.69536167,1,0.90934032,3,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,15,30,simple actions,To Hammer,0,1,13.22257893,0,,2,2,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,16,31,complex actions,To Hurry up,180,1,9.56026637,1,1.67430402,4,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,16,32,simple actions,To Punch,0,1,16.51199872,0,,4,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,17,33,simple actions,To Point,135,1,16.67932173,0,,3,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,17,34,complex actions,To Stretch,180,1,2.44976421,1,0.86664649,4,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,18,35,simple actions,To Point,180,0,17.06100263,0,,4,1,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,18,36,complex actions,To Play a Sport,135,1,7.15652427,1,2.66119903,2,2,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,19,37,complex actions,To Argue,180,1,8.82796594,1,1.9953699,4,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,19,38,simple actions,To Wave,0,0,15.10380206,0,,1,2,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,20,39,simple actions,To Kick,180,1,5.36614868,1,4.36808229,2,2,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,20,40,complex actions,To Play an Instrument,135,1,22.19725942,0,,1,1,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,21,41,complex actions,To Clean,135,0,17.70584716,1,1.58953317,1,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,21,42,simple actions,To Point,0,1,6.74524308,0,,3,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,22,43,simple actions,To Wave,247,0,12.31399621,0,,3,1,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,22,44,complex actions,To Dance,135,1,4.53764379,1,1.46953938,3,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,23,45,simple actions,To Grab,135,0,17.42465148,0,,3,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,23,46,complex actions,To Dance,247,1,6.43422186,1,2.00395829,4,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,24,47,complex actions,To Hurry up,135,1,19.07296726,1,1.46681429,4,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,24,48,simple actions,To Jump,0,0,4.58796824,0,,1,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,25,49,complex actions,To Hurry up,247,1,7.57156885,1,1.8085656,3,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,25,50,simple actions,To Punch,247,1,11.51674189,0,,2,2,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,26,51,simple actions,To Push,135,1,9.78222848,0,,1,1,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,26,52,complex actions,To Play an Instrument,180,1,8.27887535,1,2.28890108,1,1,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,27,53,complex actions,To Play an Instrument,247,1,3.0489751,1,2.08220327,1,1,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,27,54,simple actions,To Push,180,1,6.38365895,0,,2,2,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,28,55,simple actions,To Hammer,247,0,15.15716969,0,,2,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,28,56,complex actions,To Argue,0,1,6.0964627,1,1.38593133,2,2,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,29,57,simple actions,To Jump,135,0,4.27943981,1,1.31081708,2,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,29,58,complex actions,To Get Attention,247,1,19.36884033,0,,4,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,30,59,complex actions,To Stretch,247,1,3.79593797,1,4.34073854,3,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,30,60,simple actions,To Lift,247,0,10.28231801,0,,2,1,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,31,61,complex actions,To Hurry up,0,1,2.51587254,1,1.06765522,1,1,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,31,62,simple actions,To Grab,247,1,10.61488919,0,,1,1,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,32,63,complex actions,To Get Attention,180,1,21.08380999,0,,1,1,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,32,64,simple actions,To Kick,135,1,5.30314688,1,0.9506637,3,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,33,65,complex actions,To Clean,180,0,2.1690164,1,1.29852733,4,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,33,66,simple actions,To Punch,135,0,10.34781304,0,,1,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,34,67,simple actions,To Lift,0,1,5.00690116,1,1.47011572,3,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,34,68,complex actions,To Fight,0,1,9.4841411,0,,4,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,35,69,complex actions,To Get Attention,0,1,4.69804276,0,,4,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,35,70,simple actions,To Wave,180,0,12.13201736,1,1.12533266,3,4,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,36,71,simple actions,To Wave,135,0,3.6400248,0,,1,3,99
64fc690b7e3c85eb8f91e12ed0a91697,13-Jan-2017,21.83757618,m,13,low symptoms,36,72,complex actions,To Get Attention,135,1,13.05268349,1,2.15664922,2,2,99
e2f7d66c256dc60c300d4ea69fc83fc9,14-Apr-2016,21.01346505,m,7,low symptoms,1,1,simple actions,To Point,247,0,15.54522732,0,,1,2,65
e2f7d66c256dc60c300d4ea69fc83fc9,14-Apr-2016,21.01346505,m,7,low symptoms,1,2,complex actions,To Dance,0,1,9.71497855,1,2.62809346,4,4,65
e2f7d66c256dc60c300d4ea69fc83fc9,14-Apr-2016,21.01346505,m,7,low symptoms,2,3,simple actions,To Hammer,180,1,22.67863527,0,,2,2,65
e2f7d66c256dc60c300d4ea69fc83fc9,14-Apr-2016,21.01346505,m,7,low symptoms,2,4,complex actions,To Play an Instrument,247,1,8.89626171,1,4.26379591,2,2,65
e2f7d66c256dc60c300d4ea69fc83fc9,14-Apr-2016,21.01346505,m,7,low symptoms,3,5,complex actions,To Hurry up,247,1,12.79997464,0,,2,2,65
e2f7d66c256dc60c300d4ea69fc83fc9,14-Apr-2016,21.01346505,m,7,low symptoms,3,6,simple actions,To Kick,247,1,6.11166079,1,1.11636575,4,4,65
e2f7d66c256dc60c300d4ea69fc83fc9,14-Apr-2016,21.01346505,m,7,low symptoms,4,7,simple actions,To Jump,247,0,7.73299737,1,1.11889955,3,1,65
e2f7d66c256dc60c300d4ea69fc83fc9,14-Apr-2016,21.01346505,m,7,low symptoms,4,8,complex actions,To Get Attention,180,1,6.95307399,0,,3,3,65
e2f7d66c256dc60c300d4ea69fc83fc9,14-Apr-2016,21.01346505,m,7,low symptoms,5,9,simple actions,To Hammer,247,0,10.33811714,0,,2,4,65
e2f7d66c256dc60c300d4ea69fc83fc9,14-Apr-2016,21.01346505,m,7,low symptoms,5,10,complex actions,To Clean,135,1,5.88777675,1,1.08708465,2,2,65
e2f7d66c256dc60c300d4ea69fc83fc9,14-Apr-2016,21.01346505,m,7,low symptoms,6,11,complex actions,To Play an Instrument,135,1,15.46549519,0,,2,2,65
